Tiempo;Trayectoria 1;Trayectoria 2;Trayectoria 3;Trayectoria 4;Trayectoria 5;Trayectoria 6;Trayectoria 7;Trayectoria 8;Trayectoria 9;Trayectoria 10;Semilla
1,01;-0,8153376185421813;2,141924906516139;1,3342291735289002;0,762479639735345;6,644065362727067;-0,11790856496453707;-0,5256455442581706;-0,7370562259215062;5,042247217717735;-1,9418027473066601;927364360
1,02;-1,2064401304130468;2,005906373804992;1,3581543028954568;1,1649317833771973;6,7444256779528695;-0,6554029691313848;-0,8388323601720677;-0,60475708628168;4,686239634198774;-2,0235762687886742;927364360
1,03;-1,8325467492092975;1,8382447804009787;1,6507079008506547;1,8178187602789553;6,57458279940065;-0,6319241562180777;-0,9483221407358773;-0,2891456183784122;4,602476718426166;-1,873605819488611;927364360
1,04;-1,483992245212646;1,9270637016172836;1,8700242771799427;1,9172043552445723;6,536797506474878;-0,2995724944170373;-1,652440588190133;-0,20180640055627952;4,656473130729082;-2,143467169737159;927364360
1,05;-1,3502196752852311;2,048006010055115;2,442396194544814;1,9157592738319407;6,7999153644489665;-0,23931859448149936;-1,3353086717040743;-0,33175509167634043;4,26434145086814;-2,3274231420499554;927364360
1,06;-1,5801069052402716;2,30701013641694;2,261382262301137;1,7938845385416167;6,774325565231166;-0,2321973937438636;-0,7401882135265653;-0,12623848625070688;4,6512610071486815;-2,279193852942328;927364360
1,07;-1,5220952802915635;2,3260907018329995;1,728593192620408;2,1071413470478086;6,911857776474044;-0,2991294534060884;-0,6500895416631204;0,0976945492424019;4,929143663568314;-1,8273325045806013;927364360
1,08;-1,3427756555273163;2,0454527528797426;2,028643172078264;1,9045936999404827;6,593518175082565;-0,44145649196583847;-0,4782117120898544;0,09223887611949652;5,114078659890596;-1,6793349336755299;927364360
1,09;-1,0391225590922628;2,2115004377350624;2,011575348816448;2,2188080290214636;6,837784494214789;-0,4239467136930847;-0,7526941764010364;0,7028287031606497;5,293590721963456;-2,0559897439490187;927364360
1,1;-0,7611053812048119;2,35914942024543;1,6099672909155496;2,4597652921146453;7,300136578576228;-0,3641002118548643;-0,4627268168871032;0,39251904802205184;5,723280795956617;-1,9096235788869618;927364360
1,11;-0,6517258129801116;2,3909674385786976;1,637730297758722;2,6747953467283563;7,395315752451549;-0,09441776372863558;-0,04338489829649633;0,8059713190259157;5,99891631815944;-1,4898549262159246;927364360
1,12;-1,1624071003975307;1,9081363189850813;1,5273615828468856;3,0402803748661706;7,923996747895023;-0,5144394913314885;-0,10262468711822673;0,7766188969464962;6,156457138678547;-1,6529455412191374;927364360
1,1300000000000001;-0,8216712489083897;1,792156393522705;1,132751653382399;3,1424640650487454;8,027286233310836;-0,8019941672536105;0,10101685980810679;0,4997588519817086;5,895765950671593;-1,2509129245068056;927364360
